X,Y,primaryindex,nummer,brunnenart_txt,historisches_baujahr,wasserart_txt,bezeichnung
8.59925529180996,47.3697523941567,1,510,öffentlicher Brunnen,1970,Verteilnetz,Aussichtsturm
8.5908112950803,47.3692926201664,2,349,öffentlicher Brunnen,1933,Verteilnetz,
8.57575392152858,47.3661299372347,3,365,öffentlicher Brunnen,1965,Quellwasser,Biberlinterrasse
8.56484539015968,47.3709930393355,4,338,öffentlicher Brunnen,1910,Quellwasser,
8.56439032473308,47.3693266995217,5,6069,Notwasserbrunnen,1988,Quellwasser,
8.56011028155428,47.3651974465571,6,317,öffentlicher Brunnen,1903,Quellwasser,
8.56221457421017,47.3651236155964,7,329,öffentlicher Brunnen,1907,Quellwasser,
8.56030253817775,47.3669866131836,8,327,öffentlicher Brunnen,1906,Quellwasser,
8.55695967858588,47.3684935039706,9,315,öffentlicher Brunnen,1903,Quellwasser,
8.55589054915463,47.3695437212538,10,313,öffentlicher Brunnen,1892,Quellwasser,
8.5581664009924,47.3713364706212,11,6021,Notwasserbrunnen,1978,Quellwasser,
8.56028849636015,47.3684052285174,12,360,öffentlicher Brunnen,1948,Quellwasser,
8.56156189357482,47.3702048998224,13,736,privater Brunnen,1905,Quellwasser,
8.56577309125562,47.3672525478539,14,343,öffentlicher Brunnen,1928,Verteilnetz,
8.56405262573323,47.3663654519733,15,308,öffentlicher Brunnen,1880,Quellwasser,
8.56474524317735,47.3655117750146,16,6060,Notwasserbrunnen,1986,Quellwasser,
8.56612333205432,47.3648122421368,17,319,öffentlicher Brunnen,1951,Quellwasser,Klusplatz
8.55384451674936,47.3705338317598,18,322,öffentlicher Brunnen,1905,Quellwasser,
8.55440458556796,47.36926704695,19,311,öffentlicher Brunnen,1892,Quellwasser,
8.5492227012504,47.3709461053163,20,783,privater Brunnen,1905,Quellwasser,bei der Turnhalle
8.55018504135585,47.368983951627,21,40,öffentlicher Brunnen,1905,Quellwasser,
8.55507953765959,47.3673976672045,22,350,öffentlicher Brunnen,1934,Quellwasser,Merkurplatz
8.55856928782588,47.3668165225186,23,359,öffentlicher Brunnen,1941,Quellwasser,
8.56685041711246,47.3686772403458,24,358,öffentlicher Brunnen,1939,Verteilnetz,
8.55202735061419,47.3659131793555,25,746,Brunnen in städtischer Liegenschaft,,Verteilnetz,
8.56977283756025,47.3644852759509,26,339,öffentlicher Brunnen,1913,Verteilnetz,
8.57077016975768,47.369013480016,27,1054,Brunnen in städtischer Liegenschaft,1981,Verteilnetz,Pumpwerk Sonnenberg
8.58099621299919,47.3659999972094,28,712,Brunnen des Verschönerungsvereins,1964,Quellwasser,bei Hütte
8.5452504059626,47.3655846220125,29,61,öffentlicher Brunnen,1939,Quellwasser,bei Schifflände
8.54549742122948,47.3667478853957,30,59,öffentlicher Brunnen,1938,Quellwasser,grosser Brunnen
8.5446324322717,47.3685087005753,31,2,öffentlicher Brunnen,1506,Quellwasser,Hechtplatzbrunnen
8.54515870850997,47.3690208098153,32,878,öffentlicher Brunnen,1872,Quellwasser,
8.54766316177933,47.3661136020471,33,26,öffentlicher Brunnen,1869,Verteilnetz,Fontäne Stadelhofen
8.54793617926615,47.3662745753053,34,55,öffentlicher Brunnen,1935,Quellwasser,Trinkbrunnen
8.5467953020806,47.366879560125,35,745,privater Brunnen,1941,Quellwasser,
8.54871716319363,47.3676323591323,36,80,öffentlicher Brunnen,1870,Quellwasser,obere Anlage
8.54368912983399,47.3708991265774,37,1018,öffentlicher Brunnen,1977,Verteilnetz,
8.54364794368899,47.3713356957604,38,73,öffentlicher Brunnen,1957,Quellwasser,
8.54467316801005,47.3712071738409,39,13,öffentlicher Brunnen,1604,Quellwasser,im Meyershof
8.54540839731281,47.3707847165784,40,740,privater Brunnen,,Quellwasser,
8.54504701411073,47.3679115705055,41,43,öffentlicher Brunnen,1908,Quellwasser,Limmatquai
8.5446755919759,47.3702608508687,42,23,öffentlicher Brunnen,1861,Quellwasser,Hintermünsterbrunnen
8.54380656656136,47.3704732785754,43,22,öffentlicher Brunnen,1838,Quellwasser,
8.54539456186524,47.3696145515935,44,12,öffentlicher Brunnen,1591,Quellwasser,Klausbrunnen
8.5957375028035,47.3519683759788,45,709,Brunnen des Verschönerungsvereins,1907,Quellwasser,In der Chellen
8.54664899132904,47.3706642055738,46,27,öffentlicher Brunnen,1900,Quellwasser,
8.54733802123941,47.3705661397687,47,523,Brunnen in städtischer Liegenschaft,,Quellwasser,
8.54770320009468,47.3708853803095,48,15,öffentlicher Brunnen,1726,Quellwasser,
8.54660045948071,47.3697231203381,49,20,öffentlicher Brunnen,1842,Quellwasser,Trittligasse
8.54770602317566,47.3694510740164,50,25,öffentlicher Brunnen,1866,Verteilnetz,oberer Hirschengraben
8.57920064623949,47.3626673437507,51,723,Brunnen des Verschönerungsvereins,,Quellwasser,Quelle und Brunnen
8.54309209238568,47.3710498210447,52,4,öffentlicher Brunnen,1431,Quellwasser,"Fischmarkt-, Samsonbrunnen"
8.59039471922419,47.358603749321,53,362,öffentlicher Brunnen,1950,Verteilnetz,
8.57573684288463,47.361009822857,54,724,Brunnen mit eigener Versorgung,,Quellwasser,
8.59469923835224,47.3574512743751,55,792,privater Brunnen,,Verteilnetz,bei der Kirche
8.58353175382234,47.3583720796788,56,356,öffentlicher Brunnen,1938,Verteilnetz,
8.58626308197243,47.3579210734699,57,1004,privater Brunnen,,Verteilnetz,Ref. Kirchgemeinde Witikon
8.56906444221624,47.3586410880112,58,973,Brunnen in städtischer Liegenschaft,1975,Verteilnetz,unterhalb Forchstrasse
8.56883733712692,47.3601149674737,59,307,öffentlicher Brunnen,1928,Quellwasser,
8.56276284715767,47.3632599064667,60,596,Brunnen in städtischer Liegenschaft,1894,Verteilnetz,Schulhaus Freiestrasse
8.56655997399406,47.3640729391536,61,353,öffentlicher Brunnen,1936,Verteilnetz,
8.55660629157665,47.358668726772,62,935,Brunnen mit eigener Versorgung,1734,Quellwasser,im Hof
8.55421179450552,47.3617585920911,63,392,öffentlicher Brunnen,1903,Quellwasser,
8.55376988296863,47.3608204241465,64,372,öffentlicher Brunnen,1870,Quellwasser,
8.52926444793978,47.3555976129704,65,138,öffentlicher Brunnen,1932,Quellwasser,
8.50617009326433,47.365576109705,66,763,privater Brunnen,1945,Verteilnetz,am Kehrplatz innerhalb der Wohnkolonie
8.49867432729943,47.3696790913282,67,1149,öffentlicher Brunnen,1990,Verteilnetz,
8.50528090643701,47.3691465312294,68,208,öffentlicher Brunnen,1945,Verteilnetz,Tramschleife Heuried
8.54105170448819,47.3695066662778,69,519,Brunnen in städtischer Liegenschaft,1913,Quellwasser,im Durchgang Stadthaus u. Kirche
8.50247409527581,47.3651631024525,70,6048,Notwasserbrunnen,1983,Quellwasser,
8.51905023597662,47.3686304842825,71,6030,Notwasserbrunnen,1979,Quellwasser,bei Kollerwiese
8.52275893321719,47.3685463762552,72,987,Brunnen in städtischer Liegenschaft,1975,Verteilnetz,Spielplatz
8.52037321793385,47.3712323087783,73,172,öffentlicher Brunnen,1873,Quellwasser,
8.52054499743759,47.3700164664548,74,1167,öffentlicher Brunnen,1993,Quellwasser,Schmiede Wiedikon
8.51780124797126,47.3705971781998,75,171,öffentlicher Brunnen,1873,Verteilnetz,
8.517577906626,47.3693355045125,76,178,öffentlicher Brunnen,1937,Verteilnetz,
8.51719703726224,47.3683516223322,77,183,öffentlicher Brunnen,1953,Verteilnetz,
8.51067552634511,47.3679738761682,78,206,öffentlicher Brunnen,1943,Verteilnetz,
8.51592893977121,47.366065787843,79,6024,Notwasserbrunnen,1979,Quellwasser,
8.51689364889029,47.3675431489385,80,556,Brunnen in städtischer Liegenschaft,1938,Verteilnetz,Kindergartengebäude
8.51191464405636,47.3701729656245,81,6025,Notwasserbrunnen,1979,Quellwasser,
8.51354072363661,47.370096866522,82,211,öffentlicher Brunnen,1959,Quellwasser,Goldbrunnenplatz
8.53008400636423,47.365820122461,83,110,öffentlicher Brunnen,,Quellwasser,Gutenbergstrasse
8.52338365464948,47.3691288821622,84,209,öffentlicher Brunnen,1946,Verteilnetz,Anlage
8.53009925831544,47.3712987124427,85,240,öffentlicher Brunnen,1950,Verteilnetz,
8.52806848639843,47.3712295972174,86,214.1,öffentlicher Brunnen,1987,Quellwasser,Trinkbrunnen
8.49569671452463,47.3679978170367,87,506,öffentlicher Brunnen,1970,Verteilnetz,Tramhaltestelle
8.49545238708127,47.3675833553135,88,426,öffentlicher Brunnen,1941,Quellwasser,
8.53958964387317,47.3716495305713,89,760,privater Brunnen,,Quellwasser,neben der Augustinerkirche
8.54008802918124,47.3693139100812,90,35,öffentlicher Brunnen,1877,Verteilnetz,Zentralhof
8.53431054750835,47.3686964568866,91,151,öffentlicher Brunnen,1940,Verteilnetz,
8.53273332116729,47.368185300339,92,780,privater Brunnen,,Verteilnetz,
8.53206454683219,47.3695565748357,93,21,öffentlicher Brunnen,1859,Verteilnetz,
8.54154756383328,47.3695981085697,94,1090,öffentlicher Brunnen,1742,Quellwasser,Fraumünsterdurchgang
8.54140355432617,47.3701668891081,95,6006,Notwasserbrunnen,1977,Quellwasser,
8.53941075626879,47.3700754020961,96,3,öffentlicher Brunnen,1872,Quellwasser,Junobrunnen beim Paradeplatz
8.52365150532653,47.3670710952963,97,198,öffentlicher Brunnen,1931,Verteilnetz,beim Kiosk (Anlagage Sihlhölzli)
8.52615691547032,47.3679160298534,98,199.2,öffentlicher Brunnen,1931,Verteilnetz,
8.52511729786504,47.3672365618305,99,199.3,öffentlicher Brunnen,1931,Verteilnetz,
8.53783283201596,47.364618765211,100,125,öffentlicher Brunnen,1909,Verteilnetz,Mosaikbrunnen
8.53725302241865,47.3672526501687,101,6020,Notwasserbrunnen,1978,Quellwasser,
8.53154560233299,47.3676719394868,102,94,öffentlicher Brunnen,1770,Quellwasser,Delphinbrunnen
8.53731914256421,47.3684327432953,103,54,öffentlicher Brunnen,1933,Verteilnetz,
8.53607523740807,47.3691503739062,104,1065,öffentlicher Brunnen,1982,Verteilnetz,Bärenplätzli
8.53581763693168,47.3713134734575,105,18,öffentlicher Brunnen,1820,Verteilnetz,
8.54160002706979,47.3670699583517,106,46,öffentlicher Brunnen,1911,Quellwasser,Geiserbrunnen
8.54000800471161,47.3670107701401,107,45,öffentlicher Brunnen,1909,Verteilnetz,Rebekkabrunnen
8.53550834850108,47.3634454445072,108,156,öffentlicher Brunnen,1945,Verteilnetz,
8.495870657402,47.3623180334902,109,776,privater Brunnen,,Verteilnetz,Hotel Atlantis
8.5014530405204,47.3639834937319,110,196,öffentlicher Brunnen,1930,Verteilnetz,Spielplatz Friesenberg
8.50541495273823,47.3602374590107,111,558.1,Brunnen in städtischer Liegenschaft,1931,Verteilnetz,Schulhaus Friesenberg
8.50575447082796,47.3586842726441,112,558.2,Brunnen in städtischer Liegenschaft,1931,Verteilnetz,Schulhaus Friesenberg
8.52690319355957,47.3583545392409,113,6064,Notwasserbrunnen,1987,Quellwasser,
8.508963505438,47.3576382134768,114,204,öffentlicher Brunnen,1937,Quellwasser,
8.51440727340564,47.3578045728675,115,203,öffentlicher Brunnen,1937,Verteilnetz,Ecke Uetlibergstrasse
8.51160938931645,47.3589016282586,116,559,Brunnen in städtischer Liegenschaft,1947,Verteilnetz,Schulpavillon
8.52913411922935,47.3627453503176,117,122,öffentlicher Brunnen,1906,Quellwasser,Anlage bei Kirche Enge
8.5356831895489,47.3594439014101,118,126,öffentlicher Brunnen,1909,Verteilnetz,
8.53597343418616,47.358716402282,119,960.2,öffentlicher Brunnen,,Verteilnetz,Seerestaurant
8.53615084351527,47.3588653495294,120,960.1,öffentlicher Brunnen,,Verteilnetz,Seerestaurant
8.52807415895562,47.3574255860392,121,132,öffentlicher Brunnen,1926,Verteilnetz,
8.52929641325548,47.3593186132369,122,100,öffentlicher Brunnen,1887,Verteilnetz,
8.53059331465581,47.3577412514466,123,534,Brunnen in städtischer Liegenschaft,,Verteilnetz,Rieterpark
8.52943676559955,47.3602951609167,124,535.1,Brunnen in städtischer Liegenschaft,1887,Verteilnetz,Schulhaus Gabler
8.5308196481969,47.3577798321031,125,1176,Brunnen in städtischer Liegenschaft,1888,Verteilnetz,Rieterpark
8.53190368042592,47.3957249783115,126,460,öffentlicher Brunnen,1936,Verteilnetz,
8.53641315971307,47.3983052533451,127,298,öffentlicher Brunnen,1942,Verteilnetz,
8.53672501085985,47.3949454994658,128,288,öffentlicher Brunnen,1930,Verteilnetz,Schulhaus Milchbuck
8.52236556806954,47.3930121780209,129,457,öffentlicher Brunnen,1930,Quellwasser,
8.52279799210716,47.3862406339402,130,250,öffentlicher Brunnen,1928,Quellwasser,Josefswiese
8.53023450408021,47.3913934481016,131,640.1,Brunnen in städtischer Liegenschaft,1938,Verteilnetz,Turnhalle und hinter Spielwiese
8.53019560175263,47.3928891122518,132,6032,Notwasserbrunnen,1980,Quellwasser,
8.52797049560137,47.3924490138925,133,444,öffentlicher Brunnen,1942,Verteilnetz,
8.53283487628004,47.3982034178891,134,302,öffentlicher Brunnen,1956,Verteilnetz,
8.51988606382445,47.3928691231569,135,647,Brunnen in städtischer Liegenschaft,1955,Verteilnetz,Wasserspielplatz
8.53154048192361,47.3902916455421,136,640.2,Brunnen in städtischer Liegenschaft,1938,Verteilnetz,Turnhalle und hinter Spielwiese
8.53382061209883,47.3887529262273,137,456.1,öffentlicher Brunnen,1928,Verteilnetz,Trinkbrunnen
8.53368663099213,47.3886715132221,138,456.2,öffentlicher Brunnen,1928,Verteilnetz,Trinkbrunnen
8.53384083745153,47.3886575304577,139,455,öffentlicher Brunnen,1929,Verteilnetz,Wasserspiel
8.53309275096994,47.3892268661614,140,637,Brunnen in städtischer Liegenschaft,1914,Verteilnetz,Schulhaus Letten Im Hofe
8.53124988029086,47.3895902181427,141,463,öffentlicher Brunnen,1955,Verteilnetz,Vorplatz Kirche Letten
8.53605006917533,47.3865884472684,142,1041,Brunnen in städtischer Liegenschaft,1979,Verteilnetz,Schindlergut
8.53642498764952,47.3911357745477,143,6031,Notwasserbrunnen,1980,Quellwasser,
8.53554008666099,47.3931740633834,144,269,öffentlicher Brunnen,1905,Quellwasser,
8.52642947987744,47.3910561172654,145,513,öffentlicher Brunnen,1904,Verteilnetz,Restaurant Rose
8.52460011603809,47.3923205091581,146,440,öffentlicher Brunnen,1883,Verteilnetz,
8.49548949766459,47.379123975666,147,422,öffentlicher Brunnen,1936,Quellwasser,vav. Sportplatz Utogrund
8.49592088262008,47.3793368183651,148,920.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Sportplatz Utogrund
8.51126627278613,47.3794492258348,149,241,öffentlicher Brunnen,1967,Verteilnetz,Bänkelsänger
8.5127324188966,47.3800465046313,150,234.1,öffentlicher Brunnen,1933,Verteilnetz,
8.51195090678704,47.3792412602291,151,234.3,öffentlicher Brunnen,1933,Verteilnetz,
8.51466089603651,47.3808261437078,152,568.2,Brunnen in städtischer Liegenschaft,1918,Verteilnetz,Schulhaus Sihlfeld
8.50436836442791,47.3799426976376,153,564,öffentlicher Brunnen,1955,Verteilnetz,"Heiligfeld, beim Hügel"
8.50312445679666,47.3811888558965,154,507,öffentlicher Brunnen,1930,Quellwasser,Tramwartehäuschen
8.49872571152565,47.384961583709,155,1159,öffentlicher Brunnen,1991,Verteilnetz,
8.53542861168816,47.3823478214858,156,252.2,öffentlicher Brunnen,1930,Quellwasser,Trinkbrunnen
8.53200508387299,47.3823505799175,157,578,Brunnen in städtischer Liegenschaft,1964,Quellwasser,Gewerbeschulhaus
8.5329681437888,47.3820667238125,158,1030,Brunnen in städtischer Liegenschaft,1978,Verteilnetz,Im Hof
8.52639615539573,47.3850924754608,159,251,öffentlicher Brunnen,1929,Verteilnetz,
8.53342284848354,47.3834313183132,160,248,öffentlicher Brunnen,1910,Quellwasser,
8.53443486973958,47.3830875285309,161,580.1,Brunnen in städtischer Liegenschaft,,Quellwasser,"Schulhaus Limmat, Im Hofe"
8.51505693202433,47.380045512784,162,769,privater Brunnen,1957,Verteilnetz,bei der Bullingerkirche
8.51595784983594,47.3796189151692,163,230,öffentlicher Brunnen,1929,Verteilnetz,Wasserspiel
8.51516491939343,47.3811654830903,164,568.1,Brunnen in städtischer Liegenschaft,1918,Quellwasser,Schulhaus Sihlfeld
8.52887939485141,47.3818987643961,165,1132,öffentlicher Brunnen,1991,Verteilnetz,
8.52629865660952,47.3799721154897,166,216,privater Brunnen,1903,Quellwasser,
8.52977006996181,47.3849965437353,167,247,öffentlicher Brunnen,1909,Quellwasser,
8.52903217771871,47.3857762877278,168,577,Brunnen in städtischer Liegenschaft,1909,Verteilnetz,Im Hofe
8.52829496144439,47.3852273013046,169,246,öffentlicher Brunnen,1905,Verteilnetz,
8.5159957866865,47.3825596124997,170,567,Brunnen in städtischer Liegenschaft,,Quellwasser,Schulhaus Hard
8.50279182853655,47.377559756143,171,207,öffentlicher Brunnen,1944,Verteilnetz,
8.53400919847341,47.3758167452721,172,221,öffentlicher Brunnen,,Verteilnetz,
8.49901197882836,47.3781595926286,173,6014,Notwasserbrunnen,1978,Quellwasser,Südecke Freibad
8.50691715666875,47.3775301720406,174,551,Brunnen in städtischer Liegenschaft,1933,Verteilnetz,Friedhof Sihlfeld D
8.50625659044381,47.3786764229573,175,1150,öffentlicher Brunnen,1991,Verteilnetz,Pilgerbrunnen
8.51017888269817,47.3738275550264,176,552.2,Brunnen in städtischer Liegenschaft,1912,Verteilnetz,Friedhof Sihlfeld B
8.49596175588236,47.3745573388664,177,419,öffentlicher Brunnen,1932,Quellwasser,
8.50972618719672,47.3783189269345,178,193,öffentlicher Brunnen,1929,Verteilnetz,Albisriederplatz
8.52105497308276,47.3760826087674,179,239,öffentlicher Brunnen,1944,Verteilnetz,
8.52249240973529,47.3782991343891,180,569,Brunnen in städtischer Liegenschaft,,Quellwasser,Schulhaus Feldstrasse
8.51649994759482,47.3754492370401,181,231,öffentlicher Brunnen,1929,Quellwasser,
8.51282223165748,47.3728520416409,182,1105,öffentlicher Brunnen,1985,Verteilnetz,
8.51454873799962,47.3742705121651,183,192,öffentlicher Brunnen,1929,Verteilnetz,
8.51291020696664,47.3767192685094,184,174,öffentlicher Brunnen,1919,Quellwasser,Fritschiwiese
8.51340137579084,47.3785960500088,185,234.2,öffentlicher Brunnen,1933,Verteilnetz,
8.5386077889071,47.3740077331145,186,7,öffentlicher Brunnen,1566,Quellwasser,Herkulesbrunnen
8.53800857218096,47.3748345320105,187,42,öffentlicher Brunnen,1986,Verteilnetz,Brunnenwibli
8.52331816622421,47.3758865147837,188,1076,öffentlicher Brunnen,1944,Verteilnetz,
8.52667522054171,47.3762696721643,189,224,öffentlicher Brunnen,1953,Quellwasser,
8.52400340617553,47.3771512674035,190,237,öffentlicher Brunnen,1938,Quellwasser,Bäckeranlage
8.52524831101115,47.3786618152202,191,571,Brunnen in städtischer Liegenschaft,,Quellwasser,Schulhaus Hohlstrasse
8.51261791131673,47.3740097400899,192,549,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Aemtlerstrasse
8.51122588680613,47.3745627577343,193,552.1,Brunnen in städtischer Liegenschaft,1912,Verteilnetz,Friedhof Sihlfeld B
8.51544732301566,47.3718898775418,194,185,öffentlicher Brunnen,1925,Verteilnetz,Kirchgemeindehaus
8.51751972994202,47.3724104256359,195,181,öffentlicher Brunnen,1904,Quellwasser,
8.51739189736933,47.3719222584784,196,548,Brunnen in städtischer Liegenschaft,,Quellwasser,Schulhaus Zurlindenstrasse
8.51695793778233,47.3739922622696,197,189,öffentlicher Brunnen,1927,Quellwasser,Gertrudstrasse (Anlage)
8.53446571490443,47.3723260724099,198,1081,öffentlicher Brunnen,1983,Verteilnetz,Basiliskenbrunnen
8.53340262553768,47.3730856009887,199,66,öffentlicher Brunnen,1946,Quellwasser,
8.53251589959639,47.3743529964528,200,222,öffentlicher Brunnen,,Quellwasser,
8.52861669540379,47.376882295671,201,233,öffentlicher Brunnen,1933,Quellwasser,
8.5291997531923,47.3723613033496,202,225,öffentlicher Brunnen,1983,Quellwasser,
8.53699150643427,47.3772195790283,203,41,öffentlicher Brunnen,1905,Verteilnetz,Schützengasse
8.53830781535964,47.3763449451924,204,37,Brunnen in städtischer Liegenschaft,1879,Verteilnetz,
8.53303306544297,47.3717562127538,205,996,Brunnen in städtischer Liegenschaft,,Verteilnetz,Im Hofe des Hallenbads
8.53085017212577,47.3785487917607,206,1093,Brunnen in städtischer Liegenschaft,1984,Quellwasser,Berufsschule
8.52583046099974,47.37299588274,207,220,öffentlicher Brunnen,,Quellwasser,
8.52340460645507,47.3722536370027,208,187,öffentlicher Brunnen,1926,Quellwasser,
8.52593291566522,47.3719730991848,209,218,öffentlicher Brunnen,,Quellwasser,
8.5254013956398,47.3743583185468,210,228,öffentlicher Brunnen,1916,Quellwasser,
8.52604243079894,47.3751223218572,211,572,Brunnen in städtischer Liegenschaft,,Quellwasser,Schulhaus Kanzleistrasse
8.52336978359241,47.3753815572195,212,566,Brunnen in städtischer Liegenschaft,1953,Verteilnetz,Schulhaus Wengi
8.5305959564293,47.3861420741388,213,582,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Kornhausbrücke
8.52330082629484,47.3783811019502,214,213,öffentlicher Brunnen,1928,Quellwasser,Bäckeranlage
8.5367596425307,47.3959027414336,215,591,Brunnen in städtischer Liegenschaft,1948,Verteilnetz,Spielwiese Milchbuck
8.47355056744369,47.3888368871672,216,912,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Chriesiweg
8.4662155354269,47.3862955389993,217,1142,Brunnen des Verschönerungsvereins,1989,Quellwasser,Altstetten
8.47572008811506,47.3910420066257,218,765,privater Brunnen,1949,Verteilnetz,an der Quartierstrasse
8.4791869062492,47.3907389661599,219,429,öffentlicher Brunnen,1948,Verteilnetz,
8.48106682505698,47.3860826381488,220,420,öffentlicher Brunnen,1933,Quellwasser,Fröschen-Brunnen
8.48181344833094,47.3879981076172,221,623,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Dachslernstrasse
8.48009525537711,47.388611991145,222,412,öffentlicher Brunnen,1772,Verteilnetz,Hallenbad Altstetten
8.48080827986787,47.3887342988587,223,911,Brunnen in städtischer Liegenschaft,1974,Verteilnetz,"Städelihaus, Ortsmuseum"
8.47687706966127,47.3874979571924,224,432,öffentlicher Brunnen,1952,Quellwasser,
8.48342559232046,47.3906021245825,225,430,öffentlicher Brunnen,1949,Verteilnetz,Badener-Hohlstrasse
8.49270777243192,47.3861287714778,226,627,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Kappeli
8.49082268725307,47.3870133984454,227,423,öffentlicher Brunnen,1937,Verteilnetz,
8.49032489528394,47.389481973911,228,1158,öffentlicher Brunnen,1991,Verteilnetz,
8.48487429587309,47.3866692493198,229,762,privater Brunnen,1941,Verteilnetz,bei der Kirche Altstetten
8.48571683732456,47.3876576448091,230,413,öffentlicher Brunnen,1773,Verteilnetz,
8.45990259978048,47.3811685591677,231,717,Brunnen des Verschönerungsvereins,1961,Quellwasser,Korporationswald Altstetten
8.46736594997319,47.3850022106162,232,845,Brunnen mit eigener Versorgung,,Quellwasser,CVJM-Quelle
8.49438996153174,47.383317573776,233,1113,privater Brunnen,1986,Verteilnetz,UBS
8.48489985174933,47.3830151479676,234,6007,Notwasserbrunnen,1977,Quellwasser,
8.48601993828631,47.385191961055,235,630,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Eugen Huber-Strasse
8.47777225870783,47.3849278335552,236,508,öffentlicher Brunnen,1974,Quellwasser,
8.48614756829258,47.3808677366992,237,635,Brunnen in städtischer Liegenschaft,1962,Verteilnetz,GZ bei Volière
8.47218495099276,47.3818468935236,238,734,Brunnen des Verschönerungsvereins,,Quellwasser,
8.48419092310575,47.375307067195,239,416,öffentlicher Brunnen,1781,Quellwasser,
8.48650712993469,47.3726549260787,240,625,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Triemlistrasse
8.48451903106052,47.3742852901957,241,431,öffentlicher Brunnen,1949,Verteilnetz,Tramstation
8.48328013102383,47.3744537071395,242,415,öffentlicher Brunnen,1780,Quellwasser,
8.4680486288492,47.3772945831563,243,735,Brunnen des Verschönerungsvereins,,Quellwasser,"Bachtobelweg, bei Grossmutter E"
8.48210377836389,47.3740614058668,244,414,öffentlicher Brunnen,1778,Quellwasser,
8.48297639253656,47.3782730432002,245,428,öffentlicher Brunnen,1947,Quellwasser,
8.4784211397008,47.3752389985512,246,1005,Brunnen des Verschönerungsvereins,1977,Verteilnetz,Schiessplatz + Fam.-Erholungsanlage
8.47629665848209,47.3677664116184,247,796.2,privater Brunnen,,Quellwasser,Blockhaus ETH
8.49416947261629,47.363773970926,248,1092,Brunnen in städtischer Liegenschaft,1984,Verteilnetz,bei Filter Triemli
8.46970950308327,47.3707213752458,249,425,öffentlicher Brunnen,1939,Verteilnetz,Waldegg
8.46945528813648,47.3640584907733,250,1128,Brunnen mit eigener Versorgung,1987,Quellwasser,
8.48531933506494,47.3573111798301,251,730,Brunnen mit eigener Versorgung,,Quellwasser,
8.48727819533768,47.3609268444582,252,713,Brunnen des Verschönerungsvereins,,Quellwasser,Spielwiese Uetliberg
8.49073903346915,47.351166161322,253,715,Brunnen des Verschönerungsvereins,1960,Verteilnetz,Uetliberg bei Fernsehstation
8.49084385231754,47.3487325988854,254,186,öffentlicher Brunnen,1925,Verteilnetz,beim Kindlistein
8.49519053997257,47.3467760933279,255,714,Brunnen des Verschönerungsvereins,1930,Verteilnetz,beim Rest. Staffel
8.49286960630829,47.3668825303208,256,6043,Notwasserbrunnen,1982,Quellwasser,
8.546138111392,47.4252721102658,257,473,öffentlicher Brunnen,,Verteilnetz,
8.51920800048533,47.4245128068718,258,1127,privater Brunnen,1987,Verteilnetz,
8.53078315938287,47.4294793847152,259,1061,öffentlicher Brunnen,1981,Verteilnetz,Im Wald
8.51115103704147,47.4293271182833,260,1101,privater Brunnen,1985,Verteilnetz,Rastplatz Büsisee-Süd
8.51173618456902,47.4306669098193,261,1102,privater Brunnen,1985,Verteilnetz,Rastplatz Büsisee-Nord
8.51213994784226,47.4279603617188,262,1151,öffentlicher Brunnen,1991,Verteilnetz,beim Katzenbach
8.51302103982236,47.4235936551008,263,1162,Brunnen in städtischer Liegenschaft,1992,Verteilnetz,Altersheim Wolfswinkel
8.57361705296725,47.3979989148471,264,505,öffentlicher Brunnen,1967,Verteilnetz,oberhalb Ziegelhütte bei Waldhütte
8.57423175070991,47.3979604304004,265,705,Brunnen des Verschönerungsvereins,1897,Verteilnetz,
8.57865914495935,47.4038778927948,266,755,privater Brunnen,1952,Verteilnetz,
8.57471800959694,47.4034746009098,267,504,öffentlicher Brunnen,1959,Verteilnetz,bei der Kirche
8.57316379525231,47.404069423876,268,6061,Notwasserbrunnen,1986,Quellwasser,
8.57339377471231,47.4037627173988,269,494,öffentlicher Brunnen,1789,Quellwasser,
8.57194250755289,47.4040204374825,270,493,öffentlicher Brunnen,1783,Quellwasser,
8.57065629224936,47.4038619290606,271,496,öffentlicher Brunnen,1797,Verteilnetz,
8.54347941798644,47.383438036884,272,6013,Notwasserbrunnen,1977,Quellwasser,
8.57317112497775,47.4063265128393,273,1152,öffentlicher Brunnen,1991,Verteilnetz,vor Altersheim Herzogenmühle
8.57282006273333,47.4053672120751,274,1073,Brunnen in städtischer Liegenschaft,1982,Verteilnetz,
8.57233785105865,47.4047238546049,275,1110,öffentlicher Brunnen,1986,Quellwasser,vav. Herzogenmühlestrasse 4
8.57038281115114,47.4034794638623,276,497,öffentlicher Brunnen,1797,Quellwasser,
8.59216705531324,47.3995035335314,277,6054,Notwasserbrunnen,1985,Quellwasser,
